seller,stock,date,time,change
CatDog,"1,278,403",2024-01-17,07:27:53,0
CatDog,"1,278,403",2024-01-17,07:47:19,0
CatDog,"1,278,403",2024-01-17,08:21:35,0
CatDog,"1,233,518",2024-01-17,08:47:18,44885
CatDog,"1,233,518",2024-01-17,09:17:06,0
CatDog,"1,233,518",2024-01-17,09:29:07,0
CatDog,"1,233,518",2024-01-17,09:47:17,0
CatDog,"1,233,518",2024-01-17,10:18:19,0
CatDog,"1,233,518",2024-01-17,10:34:49,0
CatDog,"1,233,518",2024-01-17,10:47:24,0
CatDog,"1,233,518",2024-01-17,11:14:17,0
CatDog,"1,233,518",2024-01-17,11:27:15,0
CatDog,"1,233,518",2024-01-17,11:47:14,0
CatDog,"1,233,518",2024-01-17,12:32:28,0
CatDog,"1,233,518",2024-01-17,12:57:16,0
CatDog,"1,233,518",2024-01-17,13:22:56,0
CatDog,"1,233,518",2024-01-17,13:47:21,0
CatDog,"1,233,518",2024-01-17,14:16:11,0
CatDog,"1,231,518",2024-01-17,14:30:09,2000
CatDog,"1,231,518",2024-01-17,14:47:16,0
CatDog,"1,231,518",2024-01-17,15:17:24,0
CatDog,"1,231,518",2024-01-17,15:29:23,0
CatDog,"1,231,518",2024-01-17,15:47:22,0
CatDog,"1,231,518",2024-01-17,16:22:23,0
CatDog,"1,231,518",2024-01-17,16:47:14,0
CatDog,"1,231,518",2024-01-17,17:15:11,0
CatDog,"1,231,518",2024-01-17,17:29:30,0
CatDog,"1,231,518",2024-01-17,17:47:19,0
CatDog,"1,231,518",2024-01-17,18:21:15,0
CatDog,"1,231,518",2024-01-17,18:47:16,0
CatDog,"1,231,518",2024-01-17,19:13:55,0
CatDog,"1,231,518",2024-01-17,19:27:09,0
CatDog,"1,231,518",2024-01-17,19:47:09,0
CatDog,"1,231,518",2024-01-17,20:18:00,0
CatDog,"1,231,518",2024-01-17,20:29:55,0
CatDog,"1,231,518",2024-01-17,20:47:12,0
CatDog,"1,231,518",2024-01-17,21:14:55,0
CatDog,"1,231,518",2024-01-17,21:27:19,0
CatDog,"1,231,518",2024-01-17,21:47:25,0
CatDog,"1,231,518",2024-01-17,22:16:01,0
CatDog,"1,231,518",2024-01-17,22:31:02,0
CatDog,"1,231,518",2024-01-17,22:47:15,0
