seller,stock,date,time,change
VegoStore,"1,308,120",2023-12-26,02:01:47,0
VegoStore,"1,308,120",2023-12-26,02:33:20,0
VegoStore,"1,308,120",2023-12-26,02:47:07,0
VegoStore,"1,308,120",2023-12-26,03:16:46,0
VegoStore,"1,308,120",2023-12-26,03:28:32,0
VegoStore,"1,308,120",2023-12-26,03:47:10,0
VegoStore,"1,308,120",2023-12-26,04:19:34,0
VegoStore,"1,308,120",2023-12-26,04:32:35,0
VegoStore,"1,308,120",2023-12-26,04:47:20,0
VegoStore,"1,308,120",2023-12-26,05:15:26,0
VegoStore,"1,308,120",2023-12-26,05:29:14,0
VegoStore,"1,308,120",2023-12-26,05:47:16,0
VegoStore,"1,308,120",2023-12-26,06:20:51,0
VegoStore,"1,308,120",2023-12-26,06:47:18,0
VegoStore,"1,308,120",2023-12-26,07:14:35,0
VegoStore,"1,308,120",2023-12-26,07:27:08,0
VegoStore,"1,308,120",2023-12-26,07:47:19,0
VegoStore,"1,308,120",2023-12-26,08:19:55,0
VegoStore,"1,308,120",2023-12-26,08:32:09,0
VegoStore,"1,308,120",2023-12-26,08:47:21,0
VegoStore,"1,308,120",2023-12-26,09:15:38,0
VegoStore,"1,308,120",2023-12-26,09:27:48,0
VegoStore,"1,308,120",2023-12-26,09:47:24,0
VegoStore,"1,308,120",2023-12-26,10:16:59,0
VegoStore,"1,308,120",2023-12-26,10:31:15,0
VegoStore,"1,308,120",2023-12-26,10:47:38,0
VegoStore,"1,308,120",2023-12-26,11:13:01,0
VegoStore,"1,308,120",2023-12-26,11:27:23,0
VegoStore,"1,308,120",2023-12-26,11:47:17,0
VegoStore,"1,308,120",2023-12-26,12:29:32,0
VegoStore,"1,308,120",2023-12-26,13:17:58,0
VegoStore,"1,308,120",2023-12-26,13:29:44,0
VegoStore,"1,308,120",2023-12-26,13:47:17,0
VegoStore,"1,308,120",2023-12-26,14:14:22,0
VegoStore,"1,308,120",2023-12-26,14:28:25,0
VegoStore,"1,308,120",2023-12-26,14:47:21,0
VegoStore,"1,308,120",2023-12-26,15:15:55,0
VegoStore,"1,308,120",2023-12-26,15:27:41,0
VegoStore,"1,308,120",2023-12-26,15:47:28,0
VegoStore,"1,308,120",2023-12-26,16:20:34,0
VegoStore,"1,308,120",2023-12-26,16:47:30,0
VegoStore,"1,308,120",2023-12-26,17:14:02,0
VegoStore,"1,308,120",2023-12-26,17:27:39,0
VegoStore,"1,308,120",2023-12-26,17:47:12,0
VegoStore,"1,307,420",2023-12-26,18:19:41,700
VegoStore,"1,306,820",2023-12-26,18:31:43,600
VegoStore,"1,306,820",2023-12-26,18:47:28,0
VegoStore,"1,307,520",2023-12-26,19:12:32,-700
VegoStore,"1,307,520",2023-12-26,19:27:23,0
VegoStore,"1,307,520",2023-12-26,19:47:10,0
VegoStore,"1,307,520",2023-12-26,20:16:37,0
VegoStore,"1,307,520",2023-12-26,20:28:25,0
VegoStore,"1,306,220",2023-12-26,20:47:14,1300
VegoStore,"1,306,220",2023-12-26,21:13:40,0
VegoStore,"1,306,220",2023-12-26,21:27:11,0
VegoStore,"1,306,220",2023-12-26,21:47:18,0
VegoStore,"1,303,220",2023-12-26,22:14:38,3000
VegoStore,"1,303,220",2023-12-26,22:29:06,0
VegoStore,"1,303,220",2023-12-26,22:47:11,0
VegoStore,"1,302,720",2023-12-26,23:17:52,500
VegoStore,"1,302,720",2023-12-26,23:29:56,0
VegoStore,"1,302,720",2023-12-26,23:47:27,0
VegoStore,"1,302,820",2023-12-27,01:10:27,-100
VegoStore,"1,302,820",2023-12-27,02:02:02,0
VegoStore,"1,302,820",2023-12-27,02:34:30,0
VegoStore,"1,302,820",2023-12-27,02:47:13,0
VegoStore,"1,302,820",2023-12-27,03:17:18,0
VegoStore,"1,302,820",2023-12-27,03:29:08,0
VegoStore,"1,300,320",2023-12-27,03:47:19,2500
VegoStore,"1,300,320",2023-12-27,04:19:20,0
VegoStore,"1,300,320",2023-12-27,04:32:03,0
VegoStore,"1,300,320",2023-12-27,04:47:20,0
VegoStore,"1,300,320",2023-12-27,05:15:20,0
VegoStore,"1,300,120",2023-12-27,05:29:13,200
VegoStore,"1,300,120",2023-12-27,05:47:17,0
VegoStore,"1,300,120",2023-12-27,06:21:26,0
VegoStore,"1,300,120",2023-12-27,06:47:30,0
VegoStore,"1,299,120",2023-12-27,07:15:05,1000
VegoStore,"1,299,120",2023-12-27,07:27:17,0
VegoStore,"1,299,120",2023-12-27,07:47:26,0
VegoStore,"1,298,620",2023-12-27,08:19:27,500
VegoStore,"1,298,620",2023-12-27,08:31:27,0
VegoStore,"1,298,620",2023-12-27,08:47:20,0
VegoStore,"1,298,620",2023-12-27,09:15:28,0
VegoStore,"1,298,620",2023-12-27,09:27:31,0
