seller,stock,date,time,change
Dhabs,"53,521",2024-04-23,09:16:32,0
Dhabs,"53,521",2024-04-23,09:28:29,0
Dhabs,"53,521",2024-04-23,09:47:23,0
Dhabs,"53,521",2024-04-23,10:16:58,0
Dhabs,"53,521",2024-04-23,10:30:50,0
Dhabs,"53,521",2024-04-23,10:47:01,0
Dhabs,"53,521",2024-04-23,11:14:15,0
Dhabs,"53,521",2024-04-23,11:27:14,0
Dhabs,"53,521",2024-04-23,11:46:58,0
Dhabs,"53,521",2024-04-23,12:31:38,0
Dhabs,"53,521",2024-04-23,12:54:39,0
Dhabs,"53,521",2024-04-23,13:17:54,0
Dhabs,"53,521",2024-04-23,13:29:39,0
Dhabs,"53,521",2024-04-23,13:47:24,0
Dhabs,"53,521",2024-04-23,14:15:09,0
Dhabs,"53,521",2024-04-23,14:28:49,0
Dhabs,"53,521",2024-04-23,14:47:20,0
Dhabs,"53,521",2024-04-23,15:15:59,0
Dhabs,"53,521",2024-04-23,15:27:45,0
Dhabs,"53,521",2024-04-23,15:47:08,0
Dhabs,"53,521",2024-04-23,16:20:15,0
Dhabs,"53,521",2024-04-23,16:35:47,0
Dhabs,"53,521",2024-04-23,16:47:48,0
Dhabs,"53,521",2024-04-23,17:15:21,0
Dhabs,"53,521",2024-04-23,17:29:38,0
Dhabs,"53,521",2024-04-23,17:47:26,0
Dhabs,"53,521",2024-04-23,18:20:05,0
Dhabs,"53,521",2024-04-23,18:32:16,0
Dhabs,"53,521",2024-04-23,18:47:03,0
Dhabs,"53,521",2024-04-23,19:13:52,0
Dhabs,"53,521",2024-04-23,19:27:08,0
Dhabs,"53,521",2024-04-23,19:47:19,0
Dhabs,"53,521",2024-04-23,20:16:42,0
Dhabs,"53,521",2024-04-23,20:28:33,0
Dhabs,"53,521",2024-04-23,20:47:14,0
Dhabs,"53,521",2024-04-23,21:14:22,0
Dhabs,"53,521",2024-04-23,21:27:11,0
Dhabs,"53,521",2024-04-23,21:47:08,0
Dhabs,"53,521",2024-04-23,22:16:14,0
Dhabs,"53,521",2024-04-23,22:30:13,0
Dhabs,"53,521",2024-04-23,22:47:05,0
Dhabs,"53,521",2024-04-23,23:15:58,0
Dhabs,"53,521",2024-04-23,23:27:45,0
Dhabs,"53,521",2024-04-23,23:47:05,0
Dhabs,"53,521",2024-04-24,01:12:32,0
Dhabs,"53,521",2024-04-24,02:01:58,0
Dhabs,"53,521",2024-04-24,02:33:39,0
Dhabs,"53,521",2024-04-24,02:47:15,0
Dhabs,"53,521",2024-04-24,03:18:06,0
Dhabs,"53,521",2024-04-24,03:29:45,0
Dhabs,"53,521",2024-04-24,03:47:11,0
Dhabs,"53,521",2024-04-24,04:19:02,0
Dhabs,"53,521",2024-04-24,04:30:47,0
Dhabs,"53,521",2024-04-24,04:47:19,0
Dhabs,"53,521",2024-04-24,05:16:55,0
Dhabs,"53,521",2024-04-24,05:29:58,0
Dhabs,"53,521",2024-04-24,05:47:09,0
Dhabs,"53,521",2024-04-24,06:24:10,0
Dhabs,"53,521",2024-04-24,06:47:14,0
Dhabs,"53,521",2024-04-24,07:15:00,0
Dhabs,"53,521",2024-04-24,07:27:09,0
Dhabs,"53,521",2024-04-24,07:46:59,0
Dhabs,"53,521",2024-04-24,08:21:28,0
Dhabs,"53,521",2024-04-24,08:47:25,0
Dhabs,"53,521",2024-04-24,09:16:37,0
Dhabs,"53,521",2024-04-24,09:28:14,0
Dhabs,"53,521",2024-04-24,09:47:09,0
Dhabs,"53,521",2024-04-24,10:18:21,0
Dhabs,"53,521",2024-04-24,10:34:33,0
Dhabs,"53,521",2024-04-24,10:47:21,0
Dhabs,"53,521",2024-04-24,11:14:45,0
Dhabs,"53,521",2024-04-24,11:27:17,0
Dhabs,"53,521",2024-04-24,11:47:18,0
Dhabs,"53,521",2024-04-24,12:36:04,0
Dhabs,"53,521",2024-04-24,13:01:07,0
Dhabs,"53,521",2024-04-24,13:31:03,0
Dhabs,"53,521",2024-04-24,13:47:07,0
Dhabs,"53,521",2024-04-24,14:16:55,0
Dhabs,"54,010",2024-04-24,14:32:54,-489
Dhabs,"54,010",2024-04-24,14:47:14,0
Dhabs,"53,521",2024-04-24,17:16:17,489
Dhabs,"53,521",2024-04-24,17:30:18,0
Dhabs,"53,521",2024-04-24,17:47:08,0
Dhabs,"52,821",2024-04-24,18:19:42,700
Dhabs,"52,821",2024-04-24,18:31:46,0
Dhabs,"52,821",2024-04-24,18:47:08,0
Dhabs,"52,821",2024-04-24,19:13:03,0
Dhabs,"52,821",2024-04-24,19:27:16,0
Dhabs,"52,821",2024-04-24,19:47:16,0
Dhabs,"52,821",2024-04-24,20:17:10,0
Dhabs,"52,821",2024-04-24,20:28:49,0
Dhabs,"52,821",2024-04-24,20:47:20,0
Dhabs,"52,821",2024-04-24,21:16:07,0
Dhabs,"52,821",2024-04-24,21:27:51,0
Dhabs,"53,521",2024-04-24,21:48:26,-700
Dhabs,"53,521",2024-04-24,22:25:56,0
Dhabs,"53,521",2024-04-24,22:39:12,0
Dhabs,"53,521",2024-04-24,22:56:49,0
Dhabs,"53,521",2024-04-24,23:26:27,0
Dhabs,"53,521",2024-04-24,23:37:24,0
Dhabs,"53,521",2024-04-24,23:50:08,0
Dhabs,"53,521",2024-04-25,01:46:54,0
Dhabs,"53,521",2024-04-25,02:30:30,0
Dhabs,"53,521",2024-04-25,03:08:06,0
Dhabs,"53,521",2024-04-25,03:36:09,0
Dhabs,"53,521",2024-04-25,03:57:57,0
Dhabs,"53,521",2024-04-25,04:28:54,0
Dhabs,"53,521",2024-04-25,04:38:37,0
Dhabs,"53,521",2024-04-25,04:49:17,0
Dhabs,"53,521",2024-04-25,05:15:30,0
Dhabs,"53,521",2024-04-25,05:28:49,0
Dhabs,"53,521",2024-04-25,05:47:14,0
Dhabs,"53,521",2024-04-25,06:21:42,0
Dhabs,"53,521",2024-04-25,06:47:16,0
Dhabs,"53,521",2024-04-25,07:16:05,0
Dhabs,"53,521",2024-04-25,07:27:49,0
Dhabs,"53,521",2024-04-25,07:47:01,0
Dhabs,"53,521",2024-04-25,08:21:45,0
Dhabs,"53,521",2024-04-25,08:47:04,0
Dhabs,"53,521",2024-04-25,09:16:55,0
Dhabs,"53,521",2024-04-25,09:28:46,0
Dhabs,"53,521",2024-04-25,09:47:00,0
Dhabs,"53,521",2024-04-25,10:17:24,0
Dhabs,"53,521",2024-04-25,10:31:49,0
Dhabs,"53,521",2024-04-25,10:47:10,0
Dhabs,"53,521",2024-04-25,11:13:49,0
Dhabs,"53,521",2024-04-25,11:27:05,0
Dhabs,"53,521",2024-04-25,11:47:03,0
Dhabs,"53,521",2024-04-25,12:25:32,0
Dhabs,"53,521",2024-04-25,12:48:13,0
Dhabs,"53,521",2024-04-25,13:13:59,0
Dhabs,"53,521",2024-04-25,13:27:11,0
Dhabs,"53,521",2024-04-25,13:47:06,0
Dhabs,"53,521",2024-04-25,14:12:21,0
Dhabs,"53,521",2024-04-25,14:27:08,0
Dhabs,"53,521",2024-04-25,14:47:11,0
Dhabs,"53,521",2024-04-25,15:17:42,0
